Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location
76,960,"1,016",1118935775900,15.246,645.686,6452199.208,1873374.556,13.9,6.8,2,51.31,-11.32,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,961,"1,016",1118935776000,15.393,651.858,6452201.963,1873379.988,13.9,6.8,2,51.31,-12.85,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,962,"1,016",1118935776100,15.454,657.873,6452204.543,1873385.135,13.9,6.8,2,51.3,-13.02,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,963,"1,016",1118935776200,15.432,663.55,6452206.84,1873390.085,13.9,6.8,2,51.3,11.95,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,964,"1,016",1118935776300,15.373,669.599,6452209.38,1873395.416,13.9,6.8,2,51.3,11.51,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,965,"1,016",1118935776400,15.303,675.851,6452211.982,1873401.035,13.9,6.8,2,51.31,11.9,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,966,"1,016",1118935776500,15.193,682.379,6452214.97,1873407.373,13.9,6.8,2,51.32,5.66,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,967,"1,016",1118935776600,15.014,688.978,6452217.694,1873413.467,13.9,6.8,2,51.34,-10.23,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,968,"1,016",1118935776700,14.782,695.373,6452220.215,1873419.301,13.9,6.8,2,51.35,-11.04,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,969,"1,016",1118935776800,14.532,701.599,6452222.621,1873424.835,13.9,6.8,2,51.35,-8.04,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,970,"1,016",1118935776900,14.296,707.668,6452225.069,1873430.442,13.9,6.8,2,51.35,-0.8,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,971,"1,016",1118935777000,14.068,713.763,6452227.517,1873436.049,13.9,6.8,2,51.35,0.62,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,972,"1,016",1118935777100,13.838,719.881,6452229.965,1873441.656,13.9,6.8,2,51.35,-0.13,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,973,"1,016",1118935777200,13.602,725.988,6452232.413,1873447.263,13.9,6.8,2,51.35,0.22,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,974,"1,016",1118935777300,13.365,732.092,6452234.847,1873452.863,13.9,6.8,2,51.35,1.33,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,975,"1,016",1118935777400,13.143,738.216,6452237.295,1873458.47,13.9,6.8,2,51.34,2.81,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,976,"1,016",1118935777500,12.965,744.394,6452239.812,1873464.109,13.9,6.8,2,51.32,3.51,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,977,"1,016",1118935777600,12.834,750.747,6452242.421,1873469.793,13.9,6.8,2,51.31,-12.33,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,978,"1,016",1118935777700,12.725,756.744,6452245.1,1873475.511,13.9,6.8,2,51.3,0,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,979,"1,016",1118935777800,12.854,762.642,6452247.792,1873481.234,13.9,6.8,2,51.34,0,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,980,"1,016",1118935777900,13.188,768.26,6452250.47,1873486.95,13.9,6.8,2,51.49,15.84,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,981,"1,016",1118935778000,13.723,774.145,6452253.148,1873492.666,13.9,6.8,2,51.75,15.84,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,982,"1,016",1118935778100,14.494,780.129,6452255.826,1873498.382,13.9,6.8,2,51.96,12.95,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,983,"1,016",1118935778200,15.4,786.422,6452258.504,1873504.097,13.9,6.8,2,52.03,1.24,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,984,"1,016",1118935778300,16.258,792.652,6452261.16,1873509.79,13.9,6.8,2,52.06,6.13,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,985,"1,016",1118935778400,17.141,798.932,6452263.836,1873515.504,13.9,6.8,2,52.13,12.19,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,986,"1,016",1118935778500,18.089,805.362,6452266.635,1873521.346,13.9,6.8,2,52.25,13.18,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,987,"1,016",1118935778600,19.121,811.903,6452269.56,1873527.311,13.9,6.8,2,52.36,12.22,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,988,"1,016",1118935778700,20.217,818.595,6452272.608,1873533.404,13.9,6.8,2,52.45,6.15,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,989,"1,016",1118935778800,21.338,825.336,6452275.676,1873539.519,13.9,6.8,2,52.49,1.27,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,990,"1,016",1118935778900,22.459,832.02,6452278.723,1873545.611,13.9,6.8,2,52.49,7.47,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,991,"1,016",1118935779000,23.583,838.836,6452281.769,1873551.704,13.9,6.8,2,52.45,10.85,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,992,"1,016",1118935779100,24.683,845.79,6452284.816,1873557.796,13.9,6.8,2,52.35,4.77,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,993,"1,016",1118935779200,25.703,852.881,6452287.862,1873563.889,13.9,6.8,2,52.23,-9.37,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,994,"1,016",1118935779300,26.63,859.877,6452290.9,1873569.98,13.9,6.8,2,52.14,-11.87,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,995,"1,016",1118935779400,27.506,866.713,6452293.947,1873576.073,13.9,6.8,2,52.11,-6.1,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,996,"1,016",1118935779500,28.408,873.436,6452297.037,1873582.169,13.9,6.8,2,52.15,4.26,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,997,"1,016",1118935779600,29.369,880.232,6452300.185,1873588.27,13.9,6.8,2,52.21,3.42,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,998,"1,016",1118935779700,30.367,887.044,6452303.378,1873594.375,13.9,6.8,2,52.26,1.69,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,999,"1,016",1118935779800,31.378,893.862,6452306.579,1873600.48,13.9,6.8,2,52.28,0.32,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1000,"1,016",1118935779900,32.388,900.68,6452309.771,1873606.585,13.9,6.8,2,52.28,-0.15,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1001,"1,016",1118935780000,33.392,907.497,6452312.964,1873612.69,13.9,6.8,2,52.28,-0.23,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1002,"1,016",1118935780100,34.397,914.311,6452316.156,1873618.795,13.9,6.8,2,52.28,-0.36,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1003,"1,016",1118935780200,35.407,921.112,6452319.348,1873624.9,13.9,6.8,2,52.27,0.94,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1004,"1,016",1118935780300,36.477,928.012,6452322.542,1873630.98,13.9,6.8,2,52.15,3.82,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1005,"1,016",1118935780400,37.281,935.52,6452325.734,1873637.084,13.9,6.8,2,51.84,0,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1006,"1,016",1118935780500,37.869,943.37,6452328.921,1873643.339,13.9,6.8,2,51.52,0,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1007,"1,016",1118935780600,38.251,951.615,6452332.101,1873649.705,13.9,6.8,2,51.35,-15.84,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1008,"1,016",1118935780700,38.339,959.654,6452335.275,1873656.222,13.9,6.8,2,51.31,-11.2,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1009,"1,016",1118935780800,38.377,967.479,6452338.386,1873662.754,13.9,6.8,2,51.33,0,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1010,"1,016",1118935780900,38.609,974.783,6452341.737,1873669.27,13.9,6.8,2,51.38,0,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1011,"1,016",1118935781000,38.987,981.7,6452345.305,1873675.732,13.9,6.8,2,51.44,-9.62,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1012,"1,016",1118935781100,39.474,988.349,6452348.584,1873681.392,13.9,6.8,2,51.44,-12.74,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1013,"1,016",1118935781200,39.842,994.764,6452351.569,1873686.751,13.9,6.8,2,51.38,-15.84,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1014,"1,016",1118935781300,40.008,"1,001.14",6452354.327,1873691.916,13.9,6.8,2,51.31,0,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1015,"1,016",1118935781400,39.901,"1,008.67",6452356.966,1873697.528,13.9,6.8,2,51.35,15.84,3,102,208,0,3,2,1,0,85,0,0,lankershim
76,1016,"1,016",1118935781500,39.429,"1,016.95",6452359.785,1873703.659,13.9,6.8,2,51.71,15.84,3,102,208,0,3,2,1,0,85,0,0,lankershim
76,1017,"1,016",1118935781600,38.59,"1,025.94",6452363.027,1873710.682,13.9,6.8,2,52.39,0,3,102,208,0,3,2,1,0,85,0,0,lankershim
76,1018,"1,016",1118935781700,37.432,"1,034.89",6452366.273,1873717.876,13.9,6.8,2,53.08,0,3,102,208,3,0,2,1,0,85,0,0,lankershim
76,1019,"1,016",1118935781800,35.931,"1,043.56",6452369.516,1873725.095,13.9,6.8,2,53.4,-11.17,3,102,208,3,0,2,1,0,85,0,0,lankershim
76,1020,"1,016",1118935781900,34.388,"1,051.48",6452372.763,1873732.289,13.9,6.8,2,53.33,-9.91,3,102,208,3,0,2,1,0,85,0,0,lankershim
76,1021,"1,016",1118935782000,32.955,"1,059.12",6452376.029,1873739.32,13.9,6.8,2,53.13,-12.16,3,102,208,3,0,2,1,0,85,0,0,lankershim
76,1022,"1,016",1118935782100,31.625,"1,066.65",6452379.323,1873746.246,13.9,6.8,2,52.94,-9.89,3,102,208,3,0,2,1,0,85,0,0,lankershim
76,1023,"1,016",1118935782200,30.374,"1,074.11",6452382.636,1873753.009,13.9,6.8,2,52.81,-5.2,3,102,208,3,0,2,1,0,85,0,0,lankershim
76,1024,"1,016",1118935782300,29.152,"1,081.50",6452385.953,1873759.747,13.9,6.8,2,52.74,-11.31,3,102,208,3,0,2,1,0,85,0,0,lankershim
76,1025,"1,016",1118935782400,27.895,"1,088.35",6452389.267,1873766.511,13.9,6.8,2,52.5,-15.84,3,102,208,3,0,2,1,0,85,0,0,lankershim
76,1026,"1,016",1118935782500,27.01,"1,094.73",6452392.58,1873773.275,13.9,6.8,2,51.92,-15.84,3,102,208,3,0,2,1,0,85,0,0,lankershim
76,1027,"1,016",1118935782600,26.484,"1,100.70",6452395.894,1873780.039,13.9,6.8,2,51.41,-6.57,3,102,208,3,0,2,1,0,85,0,0,lankershim
76,1028,"1,016",1118935782700,26.333,"1,106.90",6452399.207,1873786.803,13.9,6.8,2,51.32,15.84,3,102,208,3,0,2,1,0,85,0,0,lankershim
76,1029,"1,016",1118935782800,26.535,"1,113.33",6452402.536,1873793.6,13.9,6.8,2,51.48,15.84,3,102,208,3,0,2,1,0,85,0,0,lankershim
76,1030,"1,016",1118935782900,27.117,"1,120.23",6452405.85,1873800.329,13.9,6.8,2,51.55,8.56,3,102,208,3,0,2,1,0,85,0,0,lankershim
76,1031,"1,016",1118935783000,27.623,"1,127.62",6452409.083,1873806.868,13.9,6.8,2,51.54,-11.33,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1032,"1,016",1118935783100,28.106,"1,134.75",6452412.208,1873813.283,13.9,6.8,2,51.53,-11.26,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1033,"1,016",1118935783200,28.573,"1,141.72",6452415.253,1873819.508,13.9,6.8,2,51.52,-7.88,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1034,"1,016",1118935783300,29.045,"1,148.59",6452418.281,1873825.665,13.9,6.8,2,51.52,-2.21,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1035,"1,016",1118935783400,29.542,"1,155.45",6452421.326,1873831.855,13.9,6.8,2,51.52,-1.11,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1036,"1,016",1118935783500,30.041,"1,162.32",6452424.396,1873838.031,13.9,6.8,2,51.49,-5.76,3,102,208,0,4,2,1,0,85,0,0,lankershim
